"Severity","ThreadID","Date","Time","Application","Message"
"INFORMATION","ColdBox-Logger","07/14/2009","12:49:16",,"The log file has been initialized successfully by ColdBox.Log file: C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\logs\CF9.log; Encoding: ISO-8859-1"
"ERROR","ColdBox-Logger","07/14/2009","14:42:11",,"Invalid Event detected: coldbox.samples.applications.CF9.handlers.General"
"ERROR","ColdBox-Logger","07/14/2009","14:42:12",,"Custom Error Message: Application Execution ExceptionCFErrorType=Framework.invalidEventException  CFDetails=An invalid event has been detected: [coldbox.samples.applications.CF9.handlers.General] The action requested: [index] does not exists in the specified handler.  CFMessage=An invalid event has been detected  CFStackTrace=coldfusion.runtime.CustomException: An invalid event has been detected  	at coldfusion.tagext.lang.ThrowTag.doStartTag(ThrowTag.java:142)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2714)  	at cfUtil2ecfc616484322$funcTHROWIT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc:25)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfHandlerService2ecfc1917102647$funcGETHANDLER.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc:138)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfController2ecfc1365183550$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc:410)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfColdbox2ecfc477296582$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc:186)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfApplication2ecfc1328502086$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc:54)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:302)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrunx.util.DynamicClassLoaderFilter.doFilter(DynamicClassLoaderFilter.java:48)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CFTHROW; LINE: 25; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc   ID: CF_TEMPLATEPROXY; LINE: 138; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc   ID: CF_TEMPLATEPROXY; LINE: 410; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 186; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc   ID: CF_TEMPLATEPROXY; LINE: 54; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc"
"ERROR","ColdBox-Logger","07/14/2009","14:44:07",,"Invalid Event detected: coldbox.samples.applications.CF9.handlers.General"
"ERROR","ColdBox-Logger","07/14/2009","14:44:07",,"Custom Error Message: Application Execution ExceptionCFErrorType=Framework.invalidEventException  CFDetails=An invalid event has been detected: [coldbox.samples.applications.CF9.handlers.General] The action requested: [index] does not exists in the specified handler.  CFMessage=An invalid event has been detected  CFStackTrace=coldfusion.runtime.CustomException: An invalid event has been detected  	at coldfusion.tagext.lang.ThrowTag.doStartTag(ThrowTag.java:142)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2714)  	at cfUtil2ecfc616484322$funcTHROWIT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc:25)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfHandlerService2ecfc1917102647$funcGETHANDLER.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc:138)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfController2ecfc1365183550$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc:410)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfColdbox2ecfc477296582$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc:186)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfApplication2ecfc1328502086$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc:54)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:302)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrunx.util.DynamicClassLoaderFilter.doFilter(DynamicClassLoaderFilter.java:48)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CFTHROW; LINE: 25; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc   ID: CF_TEMPLATEPROXY; LINE: 138; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc   ID: CF_TEMPLATEPROXY; LINE: 410; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 186; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc   ID: CF_TEMPLATEPROXY; LINE: 54; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc"
"ERROR","ColdBox-Logger","07/14/2009","14:45:50",,"Invalid Event detected: coldbox.samples.applications.CF9.handlers.General"
"ERROR","ColdBox-Logger","07/14/2009","14:45:50",,"Custom Error Message: Application Execution ExceptionCFErrorType=Framework.invalidEventException  CFDetails=An invalid event has been detected: [coldbox.samples.applications.CF9.handlers.General] The action requested: [index] does not exists in the specified handler.  CFMessage=An invalid event has been detected  CFStackTrace=coldfusion.runtime.CustomException: An invalid event has been detected  	at coldfusion.tagext.lang.ThrowTag.doStartTag(ThrowTag.java:142)  	at coldfusion.runtime.CfJspPage._emptyTcfTag(CfJspPage.java:2714)  	at cfUtil2ecfc616484322$funcTHROWIT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc:25)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfHandlerService2ecfc1917102647$funcGETHANDLER.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc:138)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfController2ecfc1365183550$funcRUNEVENT.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc:410)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:515)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:486)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:345)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2293)  	at cfColdbox2ecfc477296582$funcPROCESSCOLDBOXREQUEST.runFunction(C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc:186)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2352)  	at cfApplication2ecfc1328502086$funcONREQUESTSTART.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc:55)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:470)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:403)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:366)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:319)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:219)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:481)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:327)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:74)  	at coldfusion.runtime.AppEventInvoker.onRequestStart(AppEventInvoker.java:221)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:302)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:87)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:74)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:53)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrunx.util.DynamicClassLoaderFilter.doFilter(DynamicClassLoaderFilter.java:48)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)    CFTagContext=ID: CFTHROW; LINE: 25; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\util\Util.cfc   ID: CF_TEMPLATEPROXY; LINE: 138; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\services\HandlerService.cfc   ID: CF_TEMPLATEPROXY; LINE: 410; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Controller.cfc   ID: CF_TEMPLATEPROXY; LINE: 186; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\core-root\coldbox\system\Coldbox.cfc   ID: CF_TEMPLATEPROXY; LINE: 55; TEMPLATE: C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\CF9\Application.cfc"
"ERROR","ColdBox-Logger","07/14/2009","14:46:23",,"Invalid Event detected: coldbox.samples.applications.CF9.handlers.General"
