"Severity","Appender","Date","Time","Category","Message"
"INFO","coldboxfile","08/08/2009","11:20:03","Security Sample","ehSecurity.dspLogin found in whitelist: ehSecurity\..*,main\..*"
"INFO","coldboxfile","08/08/2009","11:20:03","Security Sample","ehSecurity.dspLogin found in whitelist: ehSecurity\..*,main\..*"
"INFO","COLDBOXFILE","02/09/2011","17:09:47","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: default has been initialized successfully for operation"
"INFO","COLDBOXFILE","02/09/2011","17:09:47","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: TEMPLATE has been initialized successfully for operation"
"INFO","COLDBOXFILE","02/09/2011","17:09:47","coldbox.system.plugins.BeanFactoryCompat","No bean factory model mappings configuration file found, continuing operation."
"INFO","COLDBOXFILE","02/09/2011","17:09:47","coldbox.system.plugins.IOC","IOC integration detected, beginning configuration of IOC Factory"
"ERROR","COLDBOXFILE","02/09/2011","17:09:47","coldbox.system.plugins.IOC","Error creating ioc factory from adapter. Arguments: {FRAMEWORK={{FRAMEWORK, lightwire}},DEFINITIONFILE={{DEFINITIONFILE, coldbox.samples.applications.securitysample.config.LightWire}}}, Message: Could not find the ColdFusion component or interface lightwire.LightWire. Ensure that the name is correct and that the component or interface exists. coldfusion.runtime.CfJspPage$NoSuchTemplateException: Could not find the ColdFusion component or interface lightwire.LightWire.
	at coldfusion.runtime.TemplateProxyFactory.getResolvedFile(TemplateProxyFactory.java:1311)
	at coldfusion.runtime.TemplateProxyFactory.getTemplateFileHelper(TemplateProxyFactory.java:1526)
	at coldfusion.cfc.ComponentProxyFactory.getProxy(ComponentProxyFactory.java:51)
	at coldfusion.runtime.CFPage.CreateObject(CFPage.java:4827)
	at coldfusion.runtime.CFPage.CreateObject(CFPage.java:4841)
	at cfLightWireAdapter2ecfc513743147$funcCREATEFACTORY.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/ioc/adapters/LightWireAdapter.cfc:44)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)
	at cfIOC2ecfc1659131528$funcBUILDADAPTER.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/plugins/IOC.cfc:215)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)
	at cfIOC2ecfc1659131528$funcCONFIGURE.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/plugins/IOC.cfc:63)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)
	at cfIOC2ecfc1659131528$funcINIT.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/plugins/IOC.cfc:42)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)
	at cfPluginService2ecfc1949883305$funcNEW.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/web/services/PluginService.cfc:111)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:517)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2547)
	at cfPluginService2ecfc1949883305$funcGET.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/web/services/PluginService.cfc:151)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)
	at cfController2ecfc627632749$funcGETPLUGIN.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/web/Controller.cfc:337)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)
	at cfLoaderService2ecfc1876437814$funcREGISTERASPECTS.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/web/services/LoaderService.cfc:118)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)
	at cfLoaderService2ecfc1876437814$funcLOADAPPLICATION.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/web/services/LoaderService.cfc:91)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)
	at cfColdbox2ecfc200355025$funcLOADCOLDBOX.runFunction(/Users/lmajano/Sites/cboxdev/core/coldbox/system/Coldbox.cfc:71)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)
	at cfApplication2ecfc1320186130$funcONAPPLICATIONSTART.runFunction(/Users/lmajano/Sites/cboxdev/samples/coldbox/samples/applications/securitysample/Application.cfc:32)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)
	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:88)
	at coldfusion.runtime.AppEventInvoker.onApplicationStart(AppEventInvoker.java:211)
	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:242)
	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)
	at coldfusion.filter.PathFilter.invoke(PathFilter.java:94)
	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)
	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)
	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:79)
	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)
	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:62)
	at coldfusion.CfmServlet.service(CfmServlet.java:200)
	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)
	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)
	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)
	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)
	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)
	at jrun.servlet.FilterChain.service(FilterChain.java:101)
	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)
	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)
	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)
	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)
	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)
	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)"
"INFO","COLDBOXFILE","02/11/2011","11:27:39","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: default has been initialized successfully for operation"
"INFO","COLDBOXFILE","02/11/2011","11:27:39","coldbox.system.cache.providers.CacheBoxColdBoxProvider","CacheBox Cache: TEMPLATE has been initialized successfully for operation"
"INFO","COLDBOXFILE","02/11/2011","11:27:39","coldbox.system.plugins.BeanFactoryCompat","No bean factory model mappings configuration file found, continuing operation."
"INFO","COLDBOXFILE","02/11/2011","11:27:40","coldbox.system.plugins.IOC","IOC integration detected, beginning configuration of IOC Factory"
"ERROR","COLDBOXFILE","02/11/2011","11:27:40","coldbox.system.plugins.IOC","Error creating ioc factory from adapter. Arguments: {FRAMEWORK={{FRAMEWORK, lightwire}},DEFINITIONFILE={{DEFINITIONFILE, coldbox.samples.applications.securitysample.config.LightWire}}}, Message: Could not find the ColdFusion component or interface lightwire.LightWire. Ensure that the name is correct and that the component or interface exists. coldfusion.runtime.CfJspPage$NoSuchTemplateException: Could not find the ColdFusion component or interface lightwire.LightWire.  	at coldfusion.runtime.TemplateProxyFactory.getResolvedFile(TemplateProxyFactory.java:1311)  	at coldfusion.runtime.TemplateProxyFactory.getTemplateFileHelper(TemplateProxyFactory.java:1526)  	at coldfusion.cfc.ComponentProxyFactory.getProxy(ComponentProxyFactory.java:51)  	at coldfusion.runtime.CFPage.CreateObject(CFPage.java:4827)  	at coldfusion.runtime.CFPage.CreateObject(CFPage.java:4841)  	at cfLightWireAdapter2ecfc1181216381$funcCREATEFACTORY.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\ioc\adapters\LightWireAdapter.cfc:44)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfIOC2ecfc1569747030$funcBUILDADAPTER.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\plugins\IOC.cfc:215)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfIOC2ecfc1569747030$funcCONFIGURE.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\plugins\IOC.cfc:63)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfIOC2ecfc1569747030$funcINIT.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\plugins\IOC.cfc:42)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfPluginService2ecfc1907415780$funcNEW.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\web\services\PluginService.cfc:111)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:517)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2547)  	at cfPluginService2ecfc1907415780$funcGET.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\web\services\PluginService.cfc:151)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfController2ecfc81436524$funcGETPLUGIN.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\web\Controller.cfc:337)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfLoaderService2ecfc1434831300$funcREGISTERASPECTS.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\web\services\LoaderService.cfc:118)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfLoaderService2ecfc1434831300$funcLOADAPPLICATION.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\web\services\LoaderService.cfc:91)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:2360)  	at cfColdbox2ecfc249890051$funcLOADCOLDBOX.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\system\Coldbox.cfc:71)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:2582)  	at cfApplication2ecfc2113029467$funcONAPPLICATIONSTART.runFunction(C:\Inetpub\wwwroot\cboxdev\samples-root\coldbox\samples\applications\securitysample\Application.cfc:32)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:472)  	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)  	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:405)  	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:368)  	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:55)  	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:321)  	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:220)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:491)  	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:337)  	at coldfusion.runtime.AppEventInvoker.invoke(AppEventInvoker.java:88)  	at coldfusion.runtime.AppEventInvoker.onApplicationStart(AppEventInvoker.java:211)  	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:242)  	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:48)  	at coldfusion.filter.MonitoringFilter.invoke(MonitoringFilter.java:40)  	at coldfusion.filter.PathFilter.invoke(PathFilter.java:94)  	at coldfusion.filter.LicenseFilter.invoke(LicenseFilter.java:27)  	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:70)  	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:79)  	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)  	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)  	at coldfusion.filter.NoCacheFilter.invoke(NoCacheFilter.java:46)  	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)  	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)  	at coldfusion.filter.CachingFilter.invoke(CachingFilter.java:62)  	at coldfusion.CfmServlet.service(CfmServlet.java:200)  	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:89)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:86)  	at coldfusion.monitor.event.MonitoringServletFilter.doFilter(MonitoringServletFilter.java:42)  	at coldfusion.bootstrap.BootstrapFilter.doFilter(BootstrapFilter.java:46)  	at jrun.servlet.FilterChain.doFilter(FilterChain.java:94)  	at jrun.servlet.FilterChain.service(FilterChain.java:101)  	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:106)  	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)  	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:286)  	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:543)  	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:203)  	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:320)  	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:428)  	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:266)  	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)"
